sku,sku_base,name,classification,wine_color,style,country,region,subregion,appellation,vintage,brand,grape_variety,wine_body,wine_acidity,wine_tannin,flavor_tags,food_matching,overall_confidence,desc_en_short,bottle_size,price,validation_status,enrichment_priority
WRW1475AD,WRW1475,Pighin  Merlot Grave Del Friuli DOC,Red Wine,"More or less intense ruby red, bright.",Merlot,Italy,Friuli,,,2022,Pighin,Merlot,Full,Medium,High,"[""fruit"",""floral""]",Beef|Lamb|Cured Meat|Pasta,0.916,"Intense ruby red, bright. The bouquet is well defined, mouth-filling with clear aromas of morello cherry, blackberry and violet accompanied by spicy notes. Dry, good body, appropriately tannic, warm, well-developed, excellent finish. Pairs well with game and grilled meats, excellent with cured meats and aged cheeses.",,829,validated,5
WRW1478AA,WRW1478,Chateau Du Barrailh  Red Graves Bordeaux,Red Wine,"""Collecting color data""",Merlot Cabernet Franc And Cabernet Sauvignon,France,Bordeaux,Graves,Graves,Current vintage,Chateau Du Barrailh,"Cabernet Sauvignon, Merlot",Medium,Medium,Medium,"[""fruit"",""oak""]",Beef|Lamb|Cured Meat,0.832,"Château du Barrailh is a wood-aged Graves rouge from Bordeaux, blending Merlot, Cabernet Franc, and Cabernet Sauvignon into a smooth, maturing red with plum fruit, tarry depth, and a gentle smokiness that rewards patience.",750 ml,940,validated,5
WRW1479AA,WRW1479,Chateau Vieux Longa,Red Wine,"Deep color ,intense color with purple reflection.","Merlot, 20% Cabernet Franc",France,Bordeaux,Saint-Émilion,,Current vintage,Chateau Vieux,"Cabernet Sauvignon, Merlot",Full,High,High,,Beef|Lamb|Cured Meat|Pasta,0.856,-,750 ml,1160,validated,5
WRW1483AD,WRW1483,St. Hallett  Barossa Faith Shiraz,Red Wine,Collecting color data,Syrah,Australia,Barossa,,,2023,St. Hallett,Syrah,Full,Medium,High,"[""oak""]",Beef|Lamb|Spicy Food,0.916,"This is the Shiraz which starts it all for many St Hallett lovers. Our Faith Shiraz is a vibrant and expressive example of Barossa Shiraz. An accessible, juicy and fruit driven wine, Faith's vibrant yet dense purple hue hints at the generosity of fruit within.",,899,validated,5
WRW1485AD,WRW1485,Umberto Cesari  Iove Sangiovese / Merlot,Red Wine,Deep red with purple highlights.,"Sangiovese, 20% Merlot.",Italy,Emilia-Romagna,,,Current vintage,Umberto Cesari,"Sangiovese, Merlot",Full,High,High,"[""fruit"",""spice""]",Beef|Lamb|Cured Meat|Soft Cheese|Pasta,0.916,"Deep red with purple highlights. Captivating aromas of red berry fruit and subtle spice. Fresh and lingering on the palate. Ideal for all courses of a meal, from cold cuts and cheese starters through rich pasta dishes.",750 ml,800,validated,5
WRW1487AF,WRW1487,Joseph Drouhin  Moulin-A-Vent,Red Wine,dark garnet,Gamay 100%,France,Burgundy,,,2021,Joseph Drouhin,Pinot Noir,Light,High,Low,"[""fruit"",""earth"",""floral""]",Beef|Lamb|Hard Cheese,0.916,"""Great breed. Beautiful dark garnet colour. Intense and elegant aromas, with notes of peony, tea rose and damson plum, often with nuances of liquorice. On the palate, beautiful structure, velvety texture (""gras"") and majesty. The aftertaste is long, refined and appetizing in a subdued way. The Cru of Beaujolais that is the closest in style to the Burgundies of the Côte d'Or"".",750 ml,2259,validated,5
WRW1491AK,WRW1491,Le Petit  Chat-en-Oeuf Rouge (185 ml),Red Wine,Collecting color data,"Grenache 80%, Syrah 20%",France,Languedoc,,,Current vintage,Le Petit,"Grenache, Syrah",Medium,Medium,Medium,"[""fruit"",""spice""]",Beef|Mushroom|Hard Cheese|Pasta,0.868,"A charming southern French red blending Grenache and Syrah, Le Petit Chat-en-Oeuf Rouge delivers juicy cherries and strawberries with a dusting of spice and silky soft tannins — utterly easy-drinking and made for sharing in its convenient 185 ml format.",185 ml,230,validated,5
WRW1492AK,WRW1492,Opera Prima  Merlot,Red Wine,A dark garnet color,Merlot 100%,Spain,La Mancha,,,Current vintage,Opera Prima,Merlot,Full,Medium,High,"[""fruit"",""spice"",""earth""]",Beef|Lamb|Cured Meat|Pasta,0.916,"A dark garnet color leads to aromas of plum, raspberry and blackberry with hints of spice and vanilla. In the mouth, it is full bodied and rich with ripe plums, cherry and red currant flavors. The finish is smooth and round.",750 ml,660,validated,5
WRW1493AK,WRW1493,Terra Antica  Merlot / Niellucciu,Red Wine,Ruby red.,50 % Merlot And 50 % Niellucciu,France,Languedoc,,,Current vintage,Terra Antica,Merlot,Medium,Medium,Medium,"[""fruit"",""spice""]",Beef|Lamb|Cured Meat|Soft Cheese,0.916,Rich aromas and flavours of dark cherry with hints of mocha and spices for a balanced mouth feel with a long fruit finish,750 ml,850,validated,5
WRW1494AK,WRW1494,PKNT  Cabernet Sauvignon,Red Wine,Deep ruby red color.,Cabernet Sauvignon,Chile,Rapel Valley,,,Current vintage,PKNT,Cabernet Sauvignon,Medium,Medium,Medium,"[""fruit"",""spice"",""oak""]",Beef|Cured Meat|Hard Cheese|Barbecue|Pasta,0.916,"Dark red color. In the nose it has red cherries and plums with a touch of toasty oak Hints of chocolate and berries. Round tannins, soft but well structured. Ideal to accompany red meats, pasta with Bolognese sauce, as well as mature cheeses.",750 ml,659,validated,5
WRW1495AK,WRW1495,PKNT  Carmenere,Red Wine,Cherry red wine with violet notes.,Carménère,Chile,Rapel Valley,,,Current vintage,PKNT,Carmenère,Medium,Medium,Medium,"[""spice""]",Beef|Spicy Food|Pasta,0.916,"A unique Chilean wine blend, that is almost black in color, with hints of exotic spices and a long velvety finish. Although soft enough to be enjoyed on it’s own, this wine goes superbly with Tex-mex or spicy foods.",750 ml,659,validated,5
WRW1496AK,WRW1496,PKNT  Merlot,Red Wine,Deep red wine,Merlot,Chile,Rapel Valley,,,Current vintage,PKNT,Merlot,Full,Medium,High,"[""fruit"",""spice""]",Beef|Lamb|Cured Meat|Pasta,0.916,"Perfectly balanced, this soft and delicious Merlot is crammed with plummy red fruits. A touch of tannin, adds depth and weight. Perfect partner to lamb, game, and most red meats.",750 ml,659,validated,5
WRW1497AK,WRW1497,PKNT  Pinot Noir,Red Wine,Soft ruby red color.,Pinot Noir,Chile,Rapel Valley,,,Current vintage,PKNT,Pinot Noir,Medium,High,Low,"[""fruit"",""spice""]",Beef|Lamb|Soft Cheese|Pasta,0.868,"PKNT Pinot Noir from Chile's Rapel Valley is a vibrant, easy-going red bursting with fresh cherry, plum, and strawberry fruit — a playful, crowd-pleasing bottle that brings Latin energy and genuine Pinot character to any table.",750 ml,659,validated,5
WRW1498AK,WRW1498,Grand Cape  Shiraz,Red Wine,"Dark red in color,",Shiraz 100%,South Africa,Western Cape,,,Current vintage,Grand Cape,Syrah,Full,Medium,High,"[""fruit"",""spice"",""oak""]",Beef|Lamb|Spicy Food,0.916,"Dark red in color, this wine has aromas of black cherry, black berry and plum. Gentle spices with black pepper notes and smoke. The palate is rich and rounded. The medium tannins finally make a soft finish.",750 ml,760,validated,5
WRW1499AK,WRW1499,Antano Crianza,Red Wine,"A ruby color Rioja, with an upper-middle layer, limpid and bride.","Mazuelo, Graciano, Garnacha, Tempranillo",Spain,Rioja,,,Current vintage,Antaño,Tempranillo,Full,High,High,"[""oak""]",Beef|Lamb|Cured Meat,0.916,"Antaño Crianza is a ruby color Rioja, with an upper-middle layer, limpid and bride. The feeling in the nose has reduced its own rest in the bottle, to finally show potent and complex between the first aromas of the varieties that compose it and the wood that make it older giving it some spicy aromas In the mouth is something tannic and slightly cinaro, giving way to a nice wine with a long end in the mouth complex and velvety.",750 ml,790,validated,5
WRW1500AK,WRW1500,Pigmentum  Malbec,Red Wine,Deep red.,Malbec,France,Languedoc,,,Current vintage,Pigmentum,Malbec,Full,Low,Medium,"[""fruit""]",Beef|Lamb|Barbecue,0.916,"Powerful aromas on the nose of red and black fruits: raspberry, blackcurrant, blackberry, which continues in the mouth. Ripe tannins are supported by fruit flavours. A soft and easy wine to drink now or within two years. It is perfect accompaniment for red meat and goat cheese, but it is also recommended to open a bottle on its own and enjoy the pleasure that lies within. Tasting temperature 16/17°C",750 ml,850,validated,5
WRW1501AK,WRW1501,Pigmentum  Merlot Malbec,Red Wine,Deep red.,"Merlot , 20% Malbec",France,Languedoc,,,Current vintage,Pigmentum,"Merlot, Malbec",Medium,Medium,Medium,"[""spice""]",Beef|Lamb|Cured Meat|Pasta,0.916,Intensity of berries black crunchy surprise in the mouth. its spicy aromas and pepper flatter the palate giving the wine being greedy character. a wine while fruit that has inherited the roundness and finesse of Merlot focusing the characteristics of genes Malbec. Perfect drink with grilled or fried vegetables chic barbecue.,750 ml,850,validated,5
WRW1502AK,WRW1502,Norfolk Rise  Pinot Noir,Red Wine,Ruby red,Pinot Noir,Australia,South Australia,,,Current vintage,Norfolk Rise,Pinot Noir,Medium,High,Low,"[""fruit"",""earth"",""oak""]",Beef|Lamb|Soft Cheese,0.916,"This delicious Pinot Noir features aromas of forest floor, mushroom and red berry. It’s a pretty wine with a smooth, velvety texture, a lightweight palate with a juicy mouthfeel, light red berry core of fruit and mouth-watering persistence.",750 ml,890,validated,5
WRW1503AK,WRW1503,Norfolk Rise  Cabernet Sauvignon,Red Wine,Deep purple red with a bright magenta hue.,Cabernet Sauvignon,Australia,South Australia,,,Current vintage,Norfolk Rise,Cabernet Sauvignon,Full,Medium,Medium,"[""fruit"",""earth"",""oak"",""mineral""]",Beef|Cured Meat|Barbecue,0.916,"Dense nicely ripened forest berry fruit with medium weight and extract. The wine finishes gently with integrated, creamy oak and soft, lingering chalky tannins. Food Suggestions with osso bucco, beef fillet, wood-fired pizza & aged cheddar.",750 ml,890,validated,5
WRW1504AK,WRW1504,Norfolk Rise  Merlot,Red Wine,Medium crimson red.,Merlot,Australia,South Australia,Mount Benson,Mount Benson,Current vintage,Norfolk Rise,Merlot,Full,Medium,High,"[""fruit"",""spice"",""earth"",""oak""]",Beef|Lamb|Cured Meat|Pasta,0.892,"From the cool coastal hills of Mount Benson in South Australia, Norfolk Rise Merlot delivers ripe cherry, plum, and forest fruit aromas layered with chocolate and vanilla oak, finishing long and smooth with characteristic fine tannins.",750 ml,890,validated,5
WRW1505AK,WRW1505,Norfolk Rise  Shiraz,Red Wine,Deep magenta red.,Shiraz,Australia,South Australia,,,Current vintage,Norfolk Rise,Syrah,Full,Medium,High,"[""fruit"",""spice"",""earth"",""oak""]",Beef|Lamb|Spicy Food,0.916,"Dark chocolate and cherry fruit, forest berries, a touch of peppery spice. An elegant structure and fine supple tannins, seamlessly integrated dark fruit and vanilla oak.",750 ml,890,validated,5
WRW1507AK,WRW1507,Jean-Luc Colombo  Les Forots Cotes du Rhone,Red Wine,Ruby red.,Syrah,France,Rhône,,,Current vintage,Jean-Luc Colombo,"Grenache, Syrah, Mourvèdre",Full,Medium,High,"[""fruit"",""spice"",""floral""]",Beef|Lamb|Spicy Food,0.916,"The color of the wine is ruby red, with an aroma redolent of violets, spices and licorice. The palate is harmonious with an elegant structure; appealing flavors of small ripe berry fruits (raspberries, blackberries and blueberries) and notes of licorice and spices dominate on the finish.",750 ml,1440,validated,5
WRW1508AK,WRW1508,Circle of Life  Red,Red Wine,Ruby Red,"Merlot, Syrah, Petit Verdot",South Africa,Stellenbosch,,,2009,Circle of Life,Cabernet Sauvignon,Medium,Medium,Medium,"[""oak""]",Beef|Lamb|Cured Meat,0.916,"A classically styled wine with notes of cassis and cedar. The seamless, elegant palate is encased by fine tannins. It is a wine that will increase in complexity with age.",750 ml,1580,validated,5
WRW1509AK,WRW1509,Chateau d'Arricaud  Prestige,Red Wine,Ruby Red,"Merlot, Cabernet Sauvignon (Oak)",France,Bordeaux,Graves,,2002,Chateau d'Arricaud,"Cabernet Sauvignon, Merlot",Full,Medium,Medium,,Beef|Lamb|Cured Meat,0.916,"This estate is located in the heart of the Graves Region. The vintage displays the aromas of spicy red fruits, gooseberries and blackberries. It is well-structured and presents firm tannins.",750 ml,1590,validated,5
WRW1511AK,WRW1511,Domaine de Rapatel   c-sy-ra-re,Red Wine,Ruby red,Syrah,France,Languedoc,,,2007,Domaine de Rapatel,Syrah,Full,Medium,High,"[""fruit"",""spice"",""floral""]",Beef|Lamb|Spicy Food,0.832,"A richly expressive southern Rhône-style Syrah from Domaine de Rapatel in the Languedoc, bursting with ripe plum, black fruit syrup, and smoky spice, underscored by silky tannins and an alluring peony floral note that makes it a generous, fruit-forward crowd-pleaser.",750 ml,1720,validated,5
WRW1514AK,WRW1514,Jean-Luc Colombo  Les Abeilles Rouge (1.5 L),Red Wine,Intense purple color.,"Grenache, Syrah, Mourv?dre",France,Loire valley,,,2010,Jean-Luc Colombo,,Medium,Medium,Medium,"[""spice"",""earth""]",Beef|Lamb|Cured Meat|Soft Cheese,0.916,"Intense purple color with aromas of red fruit, leather and spice. Complex wine, with flavors of licorice, spice and silky tannins. A food-friendly wine which will perfectly match grilled lamb, pork and assorted cheeses.",1500 ml (1.5 L),2090,validated,5
WRW1515AK,WRW1515,Jean-Luc Colombo  Le Vent Rouge (1.5 L),Red Wine,Intense purple color.,"Grenache, Syrah, Mourv?dre",France,Provence,,,2011,Jean-Luc Colombo,,Medium,Medium,Medium,"[""fruit"",""spice"",""earth"",""mineral""]",Beef|Lamb|Cured Meat|Soft Cheese,0.916,"Intense purple color with aromas of red fruit, leather and spice. Complex wine, with flavors of licorice, spice and silky tannins. A food-friendly wine which will perfectly match grilled lamb, pork and assorted cheeses.",1500 ml (1.5 L),2090,validated,5
WRW1519AK,WRW1519,Jean-Luc Colombo  Les Fees Brunes,Red Wine,Dark purple,Syrah,France,Rhône Valley,,,2014,Jean-Luc Colombo,"Grenache, Syrah, Mourvèdre",Full,Medium,High,"[""fruit"",""mineral""]",Beef|Lamb|Spicy Food,0.916,"A wonderful combination of the New World & Old World styles as this wine has lots of fresh cherry and black plum fruit flavors against an intense, spicy, mineral background. This wine has a silky texture and a glossy finish. Pairs well with red meats, hearty pasta dishes with garlic and red sauce, barbecue and aged cheeses.",750 ml,2180,validated,5
WRW1524AK,WRW1524,Domaine Chante Cigale,Red Wine,Ruby Red,"Grenache, Syrah, Mourv?dre, Cinsault",France,Rhône Valley,Southern Rhône,Châteauneuf-du-Pape,2010,Domaine Chante Cigale,"Grenache, Syrah, Mourvèdre",Medium,Medium,Medium,"[""spice""]",Beef|Lamb|Cured Meat|Soft Cheese,0.892,"A classic Châteauneuf-du-Pape from Domaine Chante Cigale, this Grenache-led southern Rhône blend delivers a smooth, full-bodied experience of dark fruit and warm spice — perfect for grilled red meats, coq au vin, or a plate of aged cheese.",750 ml,3470,validated,5
WRW1525AK,WRW1525,Jean-Luc Colombo  La Divine Cote Rotie,Red Wine,Deep ruby red.,"Syrah, 5% Viognier",France,Loire valley,Northern Rhône,Côte-Rôtie,2016,Jean-Luc Colombo,"Syrah, Viognier",Full,Medium,High,"[""spice"",""oak""]",Beef|Lamb|Spicy Food,0.868,"Jean-Luc Colombo's La Divine Côte-Rôtie is a powerfully expressive northern Rhône Syrah, co-fermented with a touch of Viognier for aromatic lift, delivering jammy dark fruit, smoky spice, and remarkable depth from one of the appellation's most celebrated modern producers.",750 ml,3579,validated,5
WRW1526AK,WRW1526,Jean-Luc Colombo  Les Terres Brulees Cornas,Red Wine,"Deep red, almost inky.",Syrah,France,Rhône Valley,,,2011,Jean-Luc Colombo,"Grenache, Syrah, Mourvèdre",Full,Medium,High,"[""spice""]",Beef|Lamb|Spicy Food,0.916,"Rich, concentrated and spicy; persistent aromas of red fruit and licorice add elegance to the structure. This wine will benefit from two to three years’ cellaring.",750 ml,4089,validated,5
WRW1538AK,WRW1538,Chateau Bramefant,Red Wine,Ruby Red,"Merlot, Cabernet Franc",France,Bordeaux,,,Current vintage,Chateau Bramefant,"Cabernet Sauvignon, Merlot",Medium,Medium,Medium,"[""fruit"",""spice""]",Beef|Lamb|Cured Meat,0.916,"A red Bergerac with its fullest potential. Aromas of raspberry, vanilla and slightly spices on the nose. Round and sliky tannins with persistence finish. Food Matching Great with red meat, barbecues or game.",750 ml,890,validated,5
WRW1540AK,WRW1540,Jean-Luc Colombo  La Violette Syrah Pays d'Oc,Red Wine,A deep and beautiful dark purple color.,Syrah,France,Languedoc,,,Current vintage,Jean-Luc Colombo,Syrah,Full,Medium,High,"[""fruit"",""floral""]",Beef|Lamb|Spicy Food,0.916,"Attractive pale golden colour. Fresh bouquet of crystallized fruits with notes of wild flowers. Delicious tropical fruit flavours in the mouth, combined with a delicate sweetness and a crisp, clean finish.",750 ml,920,validated,5
