sku,id,name,classification,brand,price,overall_confidence,country,region,subregion,gap_type,stage_order,applicability,ga_priority_rank,ga_priority_score,value_band,subregion_action,priority_score,priority_reason,priority_rank
WSP5712AE,,Follador  El Brolo Prosecco DOC Treviso Brut,Sparkling Wine,Follador,1049.00,0.83,Italy,Veneto,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4773
WSP5714AE,,Follador  Ruiol Castei Valdobbiadene Prosecco Superiore Millesimato DOCG Extra Dry,Sparkling Wine,Follador,1129.00,0.83,Italy,Veneto,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4774
WSP5728FR,,Champagne  Alain Navarre Cuvée Tradition Brut,Champagne,Alain Navarre,1299.00,0.92,France,Champagne,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4775
WSP5731CB,,Champagne Vollereaux  Celebration Premier Cru,Champagne,Champagne Vollereaux,2300.00,0.96,France,Champagne,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4776
WSP5732CB,,Champagne Vollereaux  Reserve Brut,Champagne,Champagne Vollereaux,2300.00,1.00,France,Champagne,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4777
WSP5733CB,,Champagne Vollereaux  Rose De Saigee Brut,Champagne,Champagne Vollereaux,2400.00,1.00,France,Champagne,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4778
WSP5734CB,,Champagne Vollereaux  Blanc De Blanc Brut,Champagne,Champagne Vollereaux,2400.00,1.00,France,Champagne,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4779
WSP5739GQ,,Champagne H.Blin  Brut Tradition,Champagne,Champagne H.Blin,2499.00,0.84,France,Champagne,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4780
WSP5740GQ,,Champagne H.Blin  Brut Rose,Champagne,Champagne H.Blin,2859.00,0.85,France,Champagne,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4781
WSP5741GQ,,Champagne H.Blin  Blanc de Noirs Brut,Champagne,Champagne H.Blin,2899.00,0.85,France,Champagne,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4782
WSP5751EI,,French Bloom  Le Blanc Organic French Bubbly (375 ml) (Alcohol-Free),Sparkling Wine,French Bloom,1099.00,0.80,France,Languedoc,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4783
WSP5757AC,,Freixenet  Cordon Negro Brut Magnum (1.5 L),White Wine,Freixenet,1999.00,0.82,Spain,Penedès,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4784
WSP5759AC,,Freixenet  Vinyes de Can Sala Brut Nature,White Wine,Freixenet,1999.00,0.82,Spain,Penedès,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4785
WSP5761CB,,Miquel Pons  Brut Nature Vintage,Sparkling Wine,Miquel Pons,1400.00,1.00,Spain,Catalunya,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4786
WSP5762CB,,Miquel Pons  Montargull Xarel La Bota,Sparkling Wine,Miquel Pons,1400.00,1.00,Spain,Catalunya,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4787
WSP5763CB,,Miquel Pons  Montargull Crianza Suro,Sparkling Wine,Miquel Pons,1700.00,1.00,Spain,Catalunya,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4788
WSP5767AB,,L'Archetipo  Marasco Spumante Metodo Clasicco Brut IGP Salento (Marasco),Sparkling Wine,L'Archetipo,1000.00,1.00,Italy,Puglia,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4789
WSP5777AD,,Penfolds  Champagne Cuvee Brut,Champagne,Penfolds,2589.00,0.85,France,Champagne,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4790
WSP5779AA,,Fontanafredda  Alta Langa Limited Edition Brut DOCG,White Wine,Fontanafredda,1435.00,0.82,Italy,Piedmont,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4791
WSP5781GT,,Yannick Prevoteau Champagne Perle Des Treilles Brut,Champagne,Yannick Prevoteau,2299.00,0.84,France,Champagne,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4792
WSP5854DJ,,Champagne Pierre Gerbais Grains de Celles (375 ml),Champagne,Champagne Pierre Gerbais,2000.00,0.87,France,Champagne,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4793
WSP8991CB,,Fratelli Ponte Spumante Brut 68,Sparkling Wine,Fratelli Ponte,1000.00,0.92,Italy,Piedmont,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4794
WSP8999AH,,Montes Sparkling Angel Brut,Sparkling Wine,Montes,1179.00,0.92,Chile,Others region,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4795
WSP9003AA,,Oddbird Blanc de Blancs Sparkling France (Non-Alcoholic),Sparkling Wine,Oddbird,1125.00,0.92,France,Languedoc,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4796
WSP9004AA,,Oddbird Sparkling Rosé France (Non-Alcoholic),Sparkling Wine,Oddbird,1125.00,0.92,France,Languedoc,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4797
WSP9013GE,,Peach Bellini Bella Pesca,Sparkling Wine,Bella Pesca,1000.00,0.85,Australia,Others region,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4798
WSP9014GE,,Limoncello Bella Zesta,Sparkling Wine,Bella Zesta,1000.00,0.85,Australia,Others region,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4799
WWW0007AB,,Schloss Vollrads  Sommer Riesling,White Wine,Schloss Vollrads,1030.00,0.92,Germany,Rheingau,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4800
WWW0012AD,,Craggy Range  Te Muna Sauvignon Blanc Martinborough,White Wine,Martinborough,1079.00,0.85,New Zealand,Martinborough,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4801
WWW0038AC,,Katnook Estate  Chardonnay,White Wine,Katnook,1549.00,0.92,Australia,Coonawarra,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4802
WWW0106AH,,Montes  Alpha Chardonnay,White Wine,Montes,1199.00,0.92,Chile,Casablanca,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4803
WWW0191AD,,Castello Banfi  San Angelo Pinot Grigio,White Wine,Castello Banfi,1099.00,0.95,Italy,Tuscany,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4804
WWW0194AD,,"Garofoli  PODIUM, Verdicchio dei Castelli di Jesi Classico",White Wine,Garofoli  PODIUM,1375.00,0.85,Italy,Marche,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4805
WWW0201AA,,Michele Chiarlo  Gavi Le Marne DOCG,White Wine,Michele Chiarlo,1175.00,0.82,Italy,Piedmont,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4806
WWW0236FC,,Fantinel  Sant' Helena Pinot Grigio,White Wine,Fantinel,1579.00,0.96,Italy,Friuli-Venezia Giulia,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4807
WWW0237FC,,Fantinel  Sant' Helena Sauvignon,White Wine,Fantinel,1460.00,0.92,Italy,Friuli-Venezia Giulia,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4808
WWW0238FC,,Fantinel  Sant' Helena Ribolla Gialla,White Wine,Fantinel,1310.00,0.80,Italy,Friuli-Venezia Giulia,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4809
WWW0252AD,,Pio Cesare  Gavi white DOCG,White Wine,Pio Cesare,1149.00,0.82,Italy,Piedmont,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4810
WWW0255AA,,Poggio Al Tesoro  Solosole Vermentino,White Wine,Poggio Al Tesoro,1460.00,0.86,Italy,Tuscany,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4811
WWW0266AA,,Cà Maiol  Molin Lugana D.O.P.,White Wine,Cà Maiol,1130.00,0.92,Italy,Lombardy,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4812
WWW0282FJ,,Xanadu  Estate Chardonnay,White Wine,Xanadu,1399.00,0.92,Australia,Margaret River,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4813
WWW0292AA,,Alois Lageder  Gewurztraminer Alto Adige DOC,White Wine,Alois Lageder,1125.00,0.89,Italy,Alto Adige,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4814
WWW0293AA,,"Alois Lageder  ""RAIN"" Riesling Alto Adige DOC",White Wine,Alois Lageder,1405.00,0.89,Italy,Alto Adige,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4815
WWW0294AA,,Alois Lageder  Sauvignon Alto Adige DOC,White Wine,Alois Lageder,1190.00,0.92,Italy,Trentino-Alto Adige,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4816
WWW0295AA,,Alois Lageder  The Terroir Selections PORER Pinot Grigio (Biodynamic),White Wine,Alois Lageder,1395.00,0.85,Italy,Alto Adige,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4817
WWW0296AA,,Alois Lageder  The Farms LOWENGANG Chardonnay (Biodynamic),White Wine,Alois Lageder,2705.00,0.85,Italy,Alto Adige,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4818
WWW0321AD,,Craggy Range  Chardonnay Kidnappers Vineyard,White Wine,Craggy Range,1079.00,0.85,New Zealand,Hawke's Bay,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4819
WWW0326AB,,Killka  Chardonnay,White Wine,Killka,1170.00,0.86,Argentina,Mendoza,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4820
WWW0339AB,,Gustave Lorentz  Riesling Reserve,White Wine,Gustave Lorentz,1410.00,0.92,France,Alsace,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4821
WWW0341AB,,Gustave Lorentz  Gewurztraminer Reserve,White Wine,Gustave Lorentz,1640.00,0.92,France,Alsace,,subregion,3,actionable,,,mid_value,assess_wine_subregion,200.00,subregion gated gap | wine-like classification | mid value | high confidence context | assessable wine subregion,4822
